V2	V3	Species	taxid
SRR15115265.9022203	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.18269133	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6504488	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12960599	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.12964276	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.8173089	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.2608748	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.18385306	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.17009565	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.242208	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.13055673	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.9190724	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15528667	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12888071	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.3519262	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.20470327	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.2659436	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.16426183	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.16429583	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.845906	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.2218264	Pseudomonas fluorescens (taxid 294)	Pseudomonas fluorescens	294
SRR15115265.457797	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.16775838	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6332838	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.15325713	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14126887	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.20416281	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.21421635	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.9360094	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.15252330	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.15227194	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.5707767	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.3105600	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.8043050	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.16017914	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.8714182	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.18822175	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.6318607	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.12777583	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.17016637	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.4809282	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.18213714	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.19893106	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.725570	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.725716	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.3144788	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.7964949	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.4328768	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.4328894	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.18049175	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.18051286	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.18051575	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.16695109	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.1221354	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.8618406	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.21870906	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.13099949	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.7847843	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.19630549	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.15499269	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15498603	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6211262	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.3863824	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.9120829	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.1756718	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7859780	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.17327795	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.8586853	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.568696	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.9633626	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.5236129	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.22153299	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.9300533	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.2208845	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.22173980	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.18377931	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.17701796	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.17826024	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.19825798	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.12387207	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.13950897	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.2942744	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.2943099	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.12930149	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.19834661	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.20082237	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14577217	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14033360	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.19823776	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.15425580	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.1823416	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.16053516	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.9717991	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.19149894	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.11689164	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.21729376	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.434726	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.19625640	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.2563455	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.18514043	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.6054420	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.10426414	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.4496331	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.6420228	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.5610841	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.4078098	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.4098626	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.5386291	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.7738762	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.7740379	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.19588671	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115265.2000216	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.2470364	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6758105	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.21382758	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.21874221	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.1458777	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14533575	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14533574	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.20779986	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115265.20780376	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115265.18045128	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.12923446	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.12923700	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.4211521	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6513569	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.10095465	Candidatus Rickettsiella viridis (taxid 676208)	Candidatus Rickettsiella viridis	676208
SRR15115265.20469936	Candidatus Rickettsiella viridis (taxid 676208)	Candidatus Rickettsiella viridis	676208
SRR15115265.8887516	Candidatus Rickettsiella viridis (taxid 676208)	Candidatus Rickettsiella viridis	676208
SRR15115265.19502772	Candidatus Rickettsiella viridis (taxid 676208)	Candidatus Rickettsiella viridis	676208
SRR15115265.2894775	Candidatus Rickettsiella viridis (taxid 676208)	Candidatus Rickettsiella viridis	676208
SRR15115265.22162910	Candidatus Rickettsiella viridis (taxid 676208)	Candidatus Rickettsiella viridis	676208
SRR15115265.22163445	Candidatus Rickettsiella viridis (taxid 676208)	Candidatus Rickettsiella viridis	676208
SRR15115265.10305964	Candidatus Rickettsiella viridis (taxid 676208)	Candidatus Rickettsiella viridis	676208
SRR15115265.1137421	Candidatus Rickettsiella viridis (taxid 676208)	Candidatus Rickettsiella viridis	676208
SRR15115265.7581196	Tenacibaculum dicentrarchi (taxid 669041)	Tenacibaculum dicentrarchi	669041
SRR15115265.2787903	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.2787998	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.10930322	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.2788101	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.4164284	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.7872353	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.4269718	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.4269961	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.19429158	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.19017388	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.6015361	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115265.20591938	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.2026400	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.3346992	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.3348523	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.12282406	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.3952810	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.1483075	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.643000	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.10564704	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.11139054	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.11908266	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.13053213	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14924077	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15101197	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.3392681	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6350704	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.508583	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.3872280	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.21317836	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.15707287	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.16592836	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.4328918	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12712305	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15934696	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12693823	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.1659719	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.1662039	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.19281938	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.6109526	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.20855091	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.6249338	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.12369503	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.2485618	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.4416354	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.11677509	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.11558048	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.8580148	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.11875316	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.22469757	Massilia sp. NR 4-1 (taxid 1678028)	Massilia sp. NR 4-1	1678028
SRR15115265.1341829	Massilia sp. NR 4-1 (taxid 1678028)	Massilia sp. NR 4-1	1678028
SRR15115265.10642683	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.5924928	Massilia sp. NR 4-1 (taxid 1678028)	Massilia sp. NR 4-1	1678028
SRR15115265.20768426	Massilia sp. NR 4-1 (taxid 1678028)	Massilia sp. NR 4-1	1678028
SRR15115265.18845950	Massilia sp. NR 4-1 (taxid 1678028)	Massilia sp. NR 4-1	1678028
SRR15115265.2793797	Massilia sp. NR 4-1 (taxid 1678028)	Massilia sp. NR 4-1	1678028
SRR15115265.18616622	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115265.10644441	Massilia sp. NR 4-1 (taxid 1678028)	Massilia sp. NR 4-1	1678028
SRR15115265.15851398	Massilia sp. NR 4-1 (taxid 1678028)	Massilia sp. NR 4-1	1678028
SRR15115265.17081351	Massilia sp. NR 4-1 (taxid 1678028)	Massilia sp. NR 4-1	1678028
SRR15115265.10831990	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.18650379	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.18949482	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.16365896	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.5994246	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.9493789	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.4443014	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.19051860	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.1118481	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.15565172	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.19973395	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.9279840	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.6702852	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.16739189	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15580767	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
