V2	V3	Species	taxid
SRR15115262.16241081	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16241823	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16241823	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16243430	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16243430	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16250764	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16250764	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16250999	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16250999	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16254063	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16253347	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16255377	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16255377	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16258519	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16258946	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16258946	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16260482	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.16259272	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16259272	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16261283	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16261283	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16263111	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16263111	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16266050	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16266050	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16271239	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16271239	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16271420	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16271420	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16273023	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16273362	Delftia tsuruhatensis (taxid 180282)	Delftia tsuruhatensis	180282
SRR15115262.16273362	Delftia tsuruhatensis (taxid 180282)	Delftia tsuruhatensis	180282
SRR15115262.16273886	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16277740	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16279207	Ralstonia insidiosa (taxid 190721)	Ralstonia insidiosa	190721
SRR15115262.16279839	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16279839	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16281807	Ralstonia insidiosa (taxid 190721)	Ralstonia insidiosa	190721
SRR15115262.16280174	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16282864	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16283724	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16283887	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16284252	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16284252	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16285585	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16285585	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16287561	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16288307	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.16290924	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.16292445	Staphylococcus cohnii (taxid 29382)	Staphylococcus cohnii	29382
SRR15115262.16292449	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.16293451	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16293522	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16295065	Janibacter melonis (taxid 262209)	Janibacter melonis	262209
SRR15115262.16299127	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16299127	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16299382	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16299382	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16298123	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16298123	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16298385	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16298385	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16301874	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16305006	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16305006	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16307618	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16307618	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16309110	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16309110	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16314889	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16314889	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16315149	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16315274	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16315274	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16322005	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16322005	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16324434	Glaesserella sp. 15-184 (taxid 2030797)	Glaesserella sp. 15-184	2030797
SRR15115262.16325894	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.16328221	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16328310	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16328310	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16330399	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16330399	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16330632	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16330632	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16330705	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16330840	Bradyrhizobium sp. BTAi1 (taxid 288000)	Bradyrhizobium sp. BTAi1	288000
SRR15115262.16330840	Bradyrhizobium sp. BTAi1 (taxid 288000)	Bradyrhizobium sp. BTAi1	288000
SRR15115262.16332160	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16332160	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16331200	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16334405	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16335217	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16335217	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16335815	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16335815	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16338447	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.16339061	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16339061	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16340474	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16340474	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16340777	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16340777	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16340829	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16340829	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16341262	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16348139	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16348139	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16348273	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16348273	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16349681	Arsenicicoccus sp. oral taxon 190 (taxid 1658671)	Arsenicicoccus sp. oral taxon 190	1658671
SRR15115262.16353829	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16353829	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16355832	Methylomonas clara (taxid 417)	Methylomonas clara	417
SRR15115262.16355832	Methylomonas clara (taxid 417)	Methylomonas clara	417
SRR15115262.16364761	Neomicrococcus aestuarii (taxid 556325)	Neomicrococcus aestuarii	556325
SRR15115262.16364783	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16364783	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16368133	Vulgatibacter incomptus (taxid 1391653)	Vulgatibacter incomptus	1391653
SRR15115262.16371862	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16372558	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16372558	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16380564	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16381246	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16382039	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16382039	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16382689	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16385081	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16385081	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16385911	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16391363	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16391481	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16395963	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16395963	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16394654	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16396703	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16396703	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16397503	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16398750	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.16399137	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16399137	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16401146	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.16401926	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16401926	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16410830	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16410961	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16410961	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16415031	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16415031	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16415985	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16415985	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16416156	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16416994	Sphingomonas melonis (taxid 152682)	Sphingomonas melonis	152682
SRR15115262.16416994	Sphingomonas melonis (taxid 152682)	Sphingomonas melonis	152682
SRR15115262.16418020	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16418020	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16419840	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.16422503	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16422503	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16422640	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16422640	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16428344	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.16429644	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16429644	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16430731	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16430731	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16431247	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16431247	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16434546	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16434546	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16437477	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16437891	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16441921	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16442799	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16442799	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16443165	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16445078	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16447576	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16447576	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16446805	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16446898	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16446941	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16446941	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16448075	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16448075	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16449878	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16449878	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16454676	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16454676	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16457755	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16457755	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16459846	Neomicrococcus aestuarii (taxid 556325)	Neomicrococcus aestuarii	556325
SRR15115262.16459846	Neomicrococcus aestuarii (taxid 556325)	Neomicrococcus aestuarii	556325
SRR15115262.16460027	Neomicrococcus aestuarii (taxid 556325)	Neomicrococcus aestuarii	556325
SRR15115262.16460027	Neomicrococcus aestuarii (taxid 556325)	Neomicrococcus aestuarii	556325
SRR15115262.16463537	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.16464833	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16464833	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16466553	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16465649	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.16465649	Clostridium tetani (taxid 1513)	Clostridium tetani	1513
SRR15115262.16467377	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16467377	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16467387	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16467387	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16469493	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16469493	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16470618	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16470618	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16470999	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16470999	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16472746	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16472746	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16474818	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16474818	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16473928	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16473928	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16473988	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16473988	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16475533	Staphylococcus cohnii (taxid 29382)	Staphylococcus cohnii	29382
SRR15115262.16475751	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16475751	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16477637	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16477637	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16481064	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16482695	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.16486800	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16486800	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16487357	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16487357	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16489815	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16489815	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16488860	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16488860	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16490842	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16495944	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16495944	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16497525	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16497525	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16497541	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16498777	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.16499827	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16499827	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16500948	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16500948	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16501946	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16501946	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16503614	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16503614	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16503997	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16507695	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16507695	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16509404	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16509404	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16509488	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16509488	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16509497	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16509497	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16509576	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16509576	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16508410	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16510493	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16510493	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16516734	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.16516734	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.16520044	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.16520710	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16520710	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16521040	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16524905	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16524905	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16528420	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16528420	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16530881	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16530881	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16532708	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16534332	Propioniciclava sp. HDW11 (taxid 2714937)	Propioniciclava sp. HDW11	2714937
SRR15115262.16534332	Propioniciclava sp. HDW11 (taxid 2714937)	Propioniciclava sp. HDW11	2714937
SRR15115262.16535615	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16536275	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16536275	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.16537398	Acinetobacter baumannii (taxid 470)	Acinetobacter baumannii	470
SRR15115262.16541092	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16541092	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16541128	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16541128	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16541261	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16541261	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16543247	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16543247	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16543357	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16543357	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16546269	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16554161	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.16554161	Thalassotalea sp. PS06 (taxid 2594005)	Thalassotalea sp. PS06	2594005
SRR15115262.16554730	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16554730	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16557514	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.16558744	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16558744	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16559933	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16559933	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16566211	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16566211	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16571689	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16574519	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16574519	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16577518	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16578373	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16578373	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16580063	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16580063	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16580596	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16580816	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16580816	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16581083	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.16584226	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16584226	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16584534	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
