ID,Species,Taxid,RefID
SRR15115264.18818201,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18818201,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18818201,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18818662,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18818662,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18818662,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18818662,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18818867,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18818867,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18820119,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18820119,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18821251,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115264.18824903,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115264.18826515,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18826515,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18826515,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18826515,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18826521,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18826521,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18826521,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18826521,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18827784,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18827784,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18829460,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18829460,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18830107,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18832867,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18832867,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18837684,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18839511,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18839511,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18839511,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18839511,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18840598,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18840598,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18840598,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18840598,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18843630,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18845720,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115264.18847024,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115264.18853148,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18853148,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18853148,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18853148,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18855798,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18855798,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18855798,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18855798,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18859757,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115264.18863619,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18863619,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18866303,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18867576,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18867576,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18867576,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18867576,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18868968,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115264.18871865,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18871865,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18872158,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18872158,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18875298,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18875298,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18875550,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18875550,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18875613,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18875613,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18877422,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18877422,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18877422,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18877422,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
SRR15115264.18879296,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115264.18883934,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18883934,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18885603,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18885603,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18885603,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18885603,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18887893,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18887893,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18887893,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18887893,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18889953,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18889953,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18890185,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18893006,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18893006,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18896425,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18896425,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18896425,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18896425,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18897838,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18897838,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18897838,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18897838,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18898575,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18898575,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
